Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"3,621,953,000,000","3,193,942,000,000",,
2. Chi phí lãi và các chi phí tương tự,02,,"1,816,775,000,000","1,765,369,000,000",,
I. Thu nhập lãi thuần,03,,"1,805,178,000,000","1,428,573,000,000",,
3. Thu nhập từ hoạt động dịch vụ,04,,"345,548,000,000","252,452,000,000",,
4. Chi phí hoạt động dịch vụ,05,,"195,519,000,000","113,337,000,000",,
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"150,029,000,000","139,115,000,000",,
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"975,032,000,000","431,158,000,000",,
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,"-64,989,000,000","152,070,000,000",,
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"-21,780,000,000","23,093,000,000",,
5. Thu nhập từ hoạt động khác,10,,"272,660,000,000","168,427,000,000",,
6. Chi phí hoạt động khác,11,,"318,464,000,000","24,157,000,000",,
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"-45,804,000,000","144,270,000,000",,
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,"8,314,000,000",0,,
VIII. Chi phí hoạt động,14,,"928,582,000,000","796,997,000,000",,
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"1,877,398,000,000","1,521,282,000,000",,
X. Chi phí dự phòng rủi ro tín dụng,16,,"216,662,000,000","329,867,000,000",,
XI. Tổng lợi nhuận trước thuế,17,,"1,660,736,000,000","1,191,415,000,000",,
7. Chi phí thuế TNDN hiện hành,18,,"332,705,000,000","238,471,000,000",,
8. Chi phí thuế TNDN hoãn lại,19,,0,0,,
XII. Chi phí thuế TNDN,20,,"332,705,000,000","238,471,000,000",,
XIII. Lợi nhuận sau thuế,21,,"1,328,031,000,000","952,944,000,000",,
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,,
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,,
