Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"2,223,368,000,000","2,700,093,000,000","6,606,428,000,000","7,897,986,000,000"
2. Chi phí lãi và các chi phí tương tự,02,,"1,485,735,000,000","2,052,366,000,000","4,414,120,000,000","5,683,339,000,000"
I. Thu nhập lãi thuần,03,,"737,633,000,000","647,727,000,000","2,192,308,000,000","2,214,647,000,000"
3. Thu nhập từ hoạt động dịch vụ,04,,"137,952,000,000","423,172,000,000","586,969,000,000","1,163,215,000,000"
4. Chi phí hoạt động dịch vụ,05,,"55,821,000,000","233,806,000,000","316,023,000,000","685,211,000,000"
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"82,131,000,000","189,366,000,000","270,946,000,000","478,004,000,000"
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"-46,423,000,000","105,334,000,000","510,896,000,000","576,819,000,000"
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,"-3,705,000,000","5,124,000,000","2,219,000,000","12,081,000,000"
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"-60,013,000,000","-155,940,000,000","-120,763,000,000","15,829,000,000"
5. Thu nhập từ hoạt động khác,10,,"26,769,000,000","14,587,000,000","156,227,000,000","96,208,000,000"
6. Chi phí hoạt động khác,11,,"617,000,000","3,447,000,000","26,101,000,000","14,466,000,000"
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"26,152,000,000","11,140,000,000","130,126,000,000","81,742,000,000"
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,"6,927,000,000","17,592,000,000","7,788,000,000","24,195,000,000"
VIII. Chi phí hoạt động,14,,"560,386,000,000","554,982,000,000","1,589,315,000,000","1,644,505,000,000"
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"182,316,000,000","265,361,000,000","1,404,205,000,000","1,758,812,000,000"
X. Chi phí dự phòng rủi ro tín dụng,16,,"525,809,000,000","235,860,000,000","1,165,506,000,000","1,050,589,000,000"
XI. Tổng lợi nhuận trước thuế,17,,"-343,493,000,000","29,501,000,000","238,699,000,000","708,223,000,000"
7. Chi phí thuế TNDN hiện hành,18,,"-58,750,000,000","5,972,000,000","58,195,000,000","143,402,000,000"
8. Chi phí thuế TNDN hoãn lại,19,,0,0,0,0
XII. Chi phí thuế TNDN,20,,"-58,750,000,000","5,972,000,000","58,195,000,000","143,402,000,000"
XIII. Lợi nhuận sau thuế,21,,"-284,743,000,000","23,529,000,000","180,504,000,000","564,821,000,000"
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,0,0
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,0,0
