Chỉ tiêu,Mã số,Thuyết minh,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
1. Lợi nhuận trước thuế,01,,"31,815,543,939","21,557,976,795"
2. Điều chỉnh cho các khoản,,,,
- Khấu hao TSCĐ và BĐSĐT,02,,"2,670,295,444","2,523,720,448"
- Các khoản dự phòng,03,,0,0
"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",04,,0,0
"- Lãi, lỗ từ hoạt động đầu tư",05,,"-1,392,808,194","-2,390,870,951"
- Chi phí lãi vay,06,,"3,012,231,361","2,469,357,526"
- Các khoản điều chỉnh khác,07,,0,0
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,,"36,105,262,550","24,160,183,818"
"- Tăng, giảm các khoản phải thu",09,,"-127,761,119,993","-42,800,124,573"
"- Tăng, giảm hàng tồn kho",10,,"-832,292,819","-17,527,087,720"
"- Tăng, giảm các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,,"24,146,113,221","78,637,281,169"
"- Tăng, giảm chi phí trả trước",12,,"551,802,596","315,148,515"
"- Tăng, giảm chứng khoán kinh doanh",13,,0,0
- Tiền lãi vay đã trả,14,,"-3,002,989,834","-2,544,989,305"
- Thuế thu nhập doanh nghiệp đã nộp,15,,"-6,529,194,561","-6,312,600,420"
- Tiền thu khác từ hoạt động kinh doanh,16,,0,0
- Tiền chi khác cho hoạt động kinh doanh,17,,0,0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,"-77,322,418,840","33,927,811,484"
II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
"1.Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,,"-1,299,660,000",
"2.Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,,0,0
"3.Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,,,"-16,372,070,005"
"4.Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,0,0
5.Tiền chi đầu tư góp vốn vào đơn vị khác,25,,"-72,494,268,680",
6.Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,0,0
"7.Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,,"212,874,594","2,307,218,416"
Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,"-73,581,054,086","-14,064,851,589"
III. Lưu chuyển tiền từ hoạt động tài chính,,,,
"1.Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,,"174,804,978,000",
"2.Tiền trả lại vón góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",32,,0,0
3.Tiền thu từ đi vay,33,,"85,138,030,519","62,928,966,158"
4.Tiền chi trả nợ gốc vay,34,,"-79,642,579,808","-51,478,468,095"
5.Tiền chi trả nợ gốc thuê tài chính,35,,0,0
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,"-34,213,796,000","-3,103,422,000"
7. Tiền thu từ vốn góp của cổ đông không kiểm soát,037,,0,0
Lưu chuyển tiền thuần từ hoạt động tài chính,40,,"146,086,632,711","8,347,076,063"
Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),50,,"-4,816,840,215","28,210,035,958"
Tiền và tương đương tiền đầu kỳ,60,,"19,669,744,173","1,495,882,574"
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,0,0
Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),70,,"14,852,903,958","29,705,918,532"
