Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"1,363,105,595,349","1,400,006,401,291","5,455,041,622,254","5,392,244,602,271"
2. Chi phí lãi và các chi phí tương tự,02,,"905,466,680,483","816,170,782,627","3,446,019,265,376","3,227,750,858,432"
I. Thu nhập lãi thuần,03,,"457,638,914,866","583,835,618,664","2,009,022,356,878","2,164,493,743,839"
3. Thu nhập từ hoạt động dịch vụ,04,,"296,596,042,841","80,684,735,452","498,499,792,448","262,816,760,518"
4. Chi phí hoạt động dịch vụ,05,,"34,377,353,133","24,890,824,446","106,267,220,805","89,403,432,703"
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"262,218,689,708","55,793,911,006","392,232,571,643","173,413,327,815"
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"72,610,329,228","5,283,165,696","196,175,116,051","103,885,931,397"
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,"60,000,000","1,123,907,167","3,812,222,222","2,031,407,595"
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"31,845,450,844","10,947,956,487","398,161,661,968","223,261,138,922"
5. Thu nhập từ hoạt động khác,10,,"21,993,373,278","12,511,149,300","34,355,842,071","35,333,202,749"
6. Chi phí hoạt động khác,11,,"55,545,733,236","1,042,672,229","82,529,292,998","10,502,924,347"
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"33,552,359,958","11,468,477,071","48,173,450,927","24,830,278,402"
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,"32,000,000,000","30,500,000,000","34,085,928,000","32,159,180,000"
VIII. Chi phí hoạt động,14,,"560,809,389,921","533,796,757,939","1,725,648,133,462","1,626,537,467,111"
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"261,891,634,767","165,156,278,152","1,259,668,272,373","1,097,537,540,859"
X. Chi phí dự phòng rủi ro tín dụng,16,,"3,515,256,244","24,957,018,840","335,992,205,768","478,613,108,452"
XI. Tổng lợi nhuận trước thuế,17,,"265,406,891,011","190,113,296,992","923,676,066,605","618,924,432,407"
7. Chi phí thuế TNDN hiện hành,18,,"19,931,558,264","39,648,475,725","137,242,632,881","92,793,735,429"
8. Chi phí thuế TNDN hoãn lại,19,,0,0,0,0
XII. Chi phí thuế TNDN,20,,"19,931,558,264","39,648,475,725","137,242,632,881","92,793,735,429"
XIII. Lợi nhuận sau thuế,21,,"245,475,332,747","150,464,821,267","786,433,433,724","526,130,696,978"
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,0,0
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,0,0
