Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"152,678,044,328","90,242,780,629","249,911,996,238","182,044,477,450"
2. Các khoản giảm trừ doanh thu,02,,0,"6,912,000",0,"6,912,000"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"152,678,044,328","90,235,868,629","249,911,996,238","182,037,565,450"
4. Giá vốn hàng bán,11,,"135,069,466,265","81,585,683,059","221,542,483,587","163,078,370,738"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"17,608,578,063","8,650,185,570","28,369,512,651","18,959,194,712"
6. Doanh thu hoạt động tài chính,21,,"659,296,786","600,896,812","1,330,592,532","1,165,657,888"
7. Chi phí tài chính,22,,"767,641,327","1,132,316,366","1,676,282,632","2,318,922,290"
- Trong đó: Chi phí lãi vay,23,,"767,641,327","1,132,316,366","1,676,282,632","2,296,801,290"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"94,889,300","110,386,353","204,509,800","292,770,991"
10. Chi phí quản lý doanh nghiệp,26,,"-494,027,506","3,295,253,147","2,887,921,876","6,686,908,165"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"17,899,371,728","4,713,126,516","24,931,390,875","10,826,251,154"
12. Thu nhập khác,31,,0,0,"100,000,000",0
13. Chi phí khác,32,,"142,035,509","2,198,250","142,035,509","319,851,177"
14. Lợi nhuận khác(40=31-32),40,,"-142,035,509","-2,198,250","-42,035,509","-319,851,177"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"17,757,336,219","4,710,928,266","24,889,355,366","10,506,399,977"
16. Chi phí thuế TNDN hiện hành,51,,"3,751,629,208","967,932,186","5,377,409,153","2,397,360,512"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"14,005,707,011","3,742,996,080","19,511,946,213","8,109,039,465"
19. Lợi nhuận sau thuế công ty mẹ,61,,"11,480,531,632","2,884,915,105","15,986,891,146","6,665,526,492"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,"2,525,175,378","858,080,975","3,525,055,067","1,443,512,973"
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
